,City,Neighbourhood,Overall Mean,Mean Ent. home,Mean Priv. room,geometry,Centroid
0,Amsterdam,Bijlmer-Centrum,308.33375,543.3175,230.00583333333336,"MULTIPOLYGON Z (((4.97184 52.28436 43.139053, 4.971694 52.284262 43.139223, 4.971682 52.284255 43.139234, 4.971569 52.28418 43.139365, 4.971522 52.284146 43.139423, 4.971404 52.284069 43.139555, 4.971376 52.284054 43.139582, 4.971357 52.284041 43.139604, 4.971241 52.283977 43.139714, 4.971096 52.283895 43.139856, 4.970898 52.283787 43.140042, 4.970787 52.283717 43.140164, 4.970666 52.283646 43.140286, 4.970266 52.283429 43.14066, 4.970181 52.283374 43.140755, 4.969986 52.283251 43.140967, 4.969957 52.28323 43.141003, 4.969919 52.283198 43.141059, 4.969907 52.28319 43.141072, 4.969853 52.283165 43.141115, 4.969804 52.28315 43.141142, 4.969771 52.283138 43.141162, 4.969747 52.283131 43.141173, 4.969723 52.283118 43.141196, 4.969712 52.283103 43.141223, 4.969712 52.283094 43.141237, 4.969699 52.283055 43.141306, 4.969661 52.282906 43.141565, 4.969637 52.282824 43.141707, 4.969629 52.282806 43.141739, 4.969496 52.282349 43.142533, 4.969469 52.282264 43.14268, 4.969404 52.28204 43.143069, 4.969402 52.282029 43.143087, 4.96938 52.281956 43.143214, 4.969377 52.281923 43.143272, 4.969386 52.281878 43.14335, 4.969391 52.281824 43.143444, 4.969374 52.281781 43.143519, 4.969357 52.281758 43.143559, 4.969317 52.281718 43.143628, 4.969239 52.281622 43.143794, 4.969209 52.281576 43.143873, 4.96918 52.281497 43.144011, 4.969144 52.281423 43.14414, 4.969085 52.281341 43.144281, 4.969059 52.281312 43.144332, 4.969049 52.281294 43.144364, 4.96904 52.281284 43.144381, 4.969015 52.281247 43.144445, 4.968991 52.281203 43.144521, 4.968958 52.281153 43.144607, 4.968923 52.281115 43.144673, 4.968877 52.281058 43.144773, 4.968814 52.280973 43.14492, 4.968797 52.280941 43.144974, 4.968787 52.280917 43.145016, 4.96878 52.280891 43.145062, 4.968772 52.280847 43.145138, 4.968768 52.280806 43.145209, 4.968766 52.280763 43.145284, 4.968764 52.28075 43.145307, 4.968754 52.280726 43.145349, 4.968739 52.280708 43.145379, 4.968703 52.280684 43.145421, 4.968684 52.280674 43.145438, 4.968604 52.28064 43.145497, 4.968601 52.280637 43.145502, 4.96859 52.280635 43.145505, 4.968576 52.280629 43.145516, 4.968542 52.28061 43.145549, 4.968536 52.280603 43.14556, 4.9685 52.280575 43.145608, 4.96849 52.280565 43.145627, 4.968464 52.280543 43.145664, 4.968327 52.280412 43.145891, 4.968258 52.280335 43.146023, 4.968252 52.280326 43.14604, 4.968207 52.280271 43.146136, 4.968162 52.280206 43.146248, 4.968102 52.280104 43.146424, 4.968067 52.280059 43.146503, 4.967991 52.279969 43.146659, 4.967975 52.279953 43.146685, 4.967899 52.279865 43.146838, 4.967877 52.279842 43.146877, 4.967851 52.279807 43.146938, 4.96781 52.27976 43.147021, 4.96777 52.279703 43.147119, 4.967755 52.279687 43.147146, 4.967747 52.279674 43.147169, 4.967674 52.279582 43.147328, 4.967576 52.279561 43.147364, 4.967558 52.279575 43.147339, 4.967517 52.279602 43.147292, 4.967405 52.279657 43.147196, 4.967223 52.279727 43.147072, 4.967164 52.279752 43.147028, 4.966921 52.279844 43.146865, 4.966842 52.279877 43.146807, 4.966729 52.279931 43.146713, 4.966705 52.279943 43.146691, 4.966624 52.279993 43.146605, 4.966547 52.280049 43.146506, 4.966491 52.280096 43.146423, 4.966433 52.280155 43.146322, 4.966401 52.280199 43.146244, 4.966359 52.280269 43.146122, 4.966326 52.280341 43.145996, 4.966308 52.280409 43.145879, 4.966297 52.280462 43.145785, 4.966292 52.280502 43.145717, 4.966277 52.28078 43.145234, 4.966265 52.280807 43.145187, 4.966252 52.280887 43.145047, 4.966236 52.280936 43.144961, 4.966221 52.28097 43.144902, 4.96621 52.280975 43.144893, 4.96619 52.28098 43.144885, 4.966166 52.28098 43.144885, 4.966156 52.280976 43.144891, 4.96598 52.280838 43.14513, 4.965874 52.280722 43.145329, 4.965802 52.280649 43.145457, 4.965754 52.28061 43.145524, 4.96571 52.280578 43.145579, 4.96566 52.28055 43.145627, 4.965614 52.280529 43.145663, 4.965514 52.280493 43.145725, 4.965395 52.280465 43.145774, 4.965373 52.280462 43.145778, 4.965361 52.280458 43.145784, 4.965346 52.280456 43.145787, 4.965316 52.280448 43.145801, 4.965222 52.28043 43.145832, 4.965131 52.280414 43.145859, 4.965055 52.280404 43.145876, 4.965014 52.280401 43.14588, 4.964915 52.280389 43.1459, 4.964844 52.280383 43.145911, 4.964676 52.28038 43.145914, 4.964623 52.280383 43.145909, 4.964428 52.280397 43.145882, 4.96434 52.280402 43.145874, 4.964258 52.280408 43.145863, 4.964158 52.280407 43.145862, 4.964084 52.280402 43.145871, 4.963997 52.280398 43.145877, 4.963927 52.280392 43.145887, 4.963678 52.280357 43.145945, 4.963573 52.280344 43.145967, 4.96345 52.280331 43.145988, 4.963324 52.280313 43.146018, 4.963186 52.280303 43.146035, 4.962986 52.280298 43.146042, 4.962632 52.280291 43.14605, 4.962547 52.280285 43.146059, 4.962489 52.280279 43.14607, 4.962381 52.280261 43.146101, 4.962319 52.280243 43.14613, 4.962246 52.280208 43.146191, 4.962197 52.28018 43.146239, 4.962175 52.280165 43.146266, 4.962159 52.280149 43.146292, 4.962131 52.280116 43.14635, 4.962081 52.280044 43.146475, 4.962029 52.279954 43.146631, 4.961939 52.279815 43.146872, 4.961877 52.279712 43.14705, 4.961821 52.279603 43.147239, 4.961731 52.279396 43.147598, 4.961633 52.279185 43.147965, 4.961545 52.278951 43.148371, 4.961496 52.278842 43.14856, 4.96146 52.278763 43.148695, 4.961336 52.278526 43.149108, 4.961254 52.278393 43.149337, 4.961153 52.27828 43.149533, 4.961054 52.278174 43.149716, 4.960948 52.2782 43.14967, 4.960762 52.278241 43.149596, 4.960473 52.278293 43.149505, 4.960298 52.278317 43.14946, 4.960069 52.278338 43.149422, 4.960025 52.27834 43.149417, 4.959968 52.278346 43.149406, 4.959895 52.278351 43.149398, 4.959789 52.278354 43.149392, 4.959653 52.278354 43.14939, 4.958941 52.278329 43.149426, 4.958856 52.278329 43.149426, 4.958727 52.278336 43.149413, 4.958664 52.278343 43.1494, 4.958555 52.278365 43.149361, 4.958482 52.278382 43.14933, 4.958414 52.278403 43.149293, 4.958348 52.278425 43.149254, 4.958047 52.278539 43.149053, 4.957873 52.278597 43.148951, 4.957808 52.278612 43.148924, 4.957738 52.278624 43.148902, 4.957637 52.278637 43.148878, 4.957489 52.278653 43.14885, 4.957297 52.278665 43.148827, 4.957144 52.278671 43.148816, 4.956983 52.278674 43.148809, 4.956773 52.278671 43.148811, 4.956735 52.278668 43.148816, 4.956681 52.278662 43.148826, 4.956564 52.278642 43.14886, 4.956514 52.278631 43.148879, 4.956387 52.278598 43.148935, 4.955844 52.278446 43.149194, 4.955737 52.278418 43.14924, 4.955241 52.278305 43.149432, 4.954725 52.278953 43.148301, 4.95425 52.279556 43.147247, 4.953762 52.280171 43.146173, 4.953245 52.280785 43.145101, 4.951839 52.282443 43.142202, 4.952092 52.282534 43.142046, 4.948726 52.286107 43.135795, 4.94827 52.286595 43.134941, 4.947676 52.287224 43.13384, 4.946987 52.287966 43.13254, 4.946978 52.287963 43.132546, 4.946406 52.288563 43.131496, 4.946456 52.28858 43.131466, 4.946376 52.288674 43.131301, 4.93708 52.299446 43.11243, 4.937141 52.29947 43.112388, 4.937045 52.299583 43.11219, 4.936029 52.300726 43.110185, 4.934869 52.301942 43.108051, 4.934936 52.301969 43.108006, 4.934136 52.302739 43.106652, 4.933684 52.303104 43.106011, 4.933218 52.303554 43.10522, 4.932721 52.304263 43.103977, 4.932487 52.304475 43.103604, 4.931682 52.305026 43.102634, 4.931416 52.305281 43.102185, 4.930986 52.305686 43.101473, 4.930493 52.306163 43.100634, 4.930256 52.30643 43.100165, 4.929968 52.306789 43.099535, 4.929473 52.307414 43.098438, 4.929825 52.307515 43.098266, 4.929416 52.307829 43.097713, 4.929639 52.307956 43.097495, 4.92981 52.308047 43.097338, 4.929909 52.308103 43.097241, 4.929328 52.308532 43.096485, 4.929615 52.308813 43.095999, 4.92997 52.308992 43.095692, 4.930304 52.309182 43.095363, 4.930065 52.30934 43.095085, 4.930432 52.309544 43.094733, 4.930726 52.309721 43.094428, 4.931244 52.310022 43.093909, 4.931457 52.310144 43.093698, 4.931656 52.310267 43.093486, 4.931996 52.310482 43.093115, 4.932401 52.310745 43.092662, 4.932698 52.310941 43.092323, 4.933012 52.311155 43.091953, 4.933328 52.311366 43.091588, 4.933661 52.311584 43.091211, 4.933993 52.311808 43.090826, 4.934138 52.311903 43.09066, 4.936352 52.312663 43.08936, 4.93523 52.313889 43.087207, 4.938724 52.315091 43.085148, 4.938738 52.315636 43.084197, 4.938652 52.315798 43.083912, 4.938117 52.316382 43.082886, 4.938041 52.316506 43.082669, 4.93983 52.31712 43.081616, 4.939991 52.31747 43.081006, 4.940125 52.31781 43.080415, 4.940251 52.318102 43.079905, 4.940309 52.318202 43.079731, 4.940324 52.318245 43.079655, 4.940331 52.318302 43.079556, 4.939585 52.31912 43.078119, 4.940206 52.319333 43.077753, 4.941043 52.31962 43.077262, 4.940595 52.320192 43.076256, 4.940485 52.320346 43.075987, 4.940374 52.320507 43.075703, 4.940205 52.320815 43.075163, 4.940102 52.321068 43.074718, 4.940071 52.321153 43.07457, 4.93999 52.32145 43.07405, 4.939981 52.321499 43.073963, 4.939943 52.321758 43.073511, 4.939933 52.321833 43.07338, 4.939927 52.321936 43.0732, 4.939761 52.322029 43.073035, 4.939701 52.322054 43.072991, 4.939571 52.322112 43.072888, 4.939517 52.322139 43.072841, 4.939444 52.322179 43.07277, 4.939139 52.322389 43.072399, 4.938945 52.322504 43.072195, 4.93873 52.322666 43.07191, 4.938626 52.322739 43.07178, 4.938517 52.322803 43.071668, 4.938367 52.322839 43.071603, 4.938255 52.3229 43.071494, 4.938031 52.323039 43.071249, 4.937997 52.323062 43.071208, 4.937918 52.323124 43.071099, 4.937801 52.323235 43.070904, 4.937619 52.3233 43.070788, 4.937656 52.323383 43.070642, 4.937745 52.323542 43.070366, 4.937846 52.323734 43.070032, 4.937858 52.32376 43.069986, 4.937866 52.323783 43.069945, 4.937917 52.323972 43.069615, 4.937961 52.324123 43.069353, 4.938184 52.324135 43.069334, 4.938264 52.324144 43.069319, 4.938452 52.324172 43.069272, 4.938548 52.324189 43.069243, 4.938584 52.324202 43.069221, 4.938611 52.324216 43.069198, 4.938629 52.324228 43.069177, 4.93869 52.324286 43.069076, 4.938904 52.324449 43.068794, 4.939089 52.324601 43.068529, 4.939319 52.324776 43.068227, 4.939366 52.324836 43.068122, 4.939461 52.324914 43.067987, 4.939516 52.324956 43.067913, 4.939573 52.324997 43.067843, 4.939853 52.325192 43.067505, 4.939859 52.325188 43.067511, 4.939885 52.325207 43.06748, 4.939975 52.325287 43.06734, 4.940122 52.325388 43.067165, 4.940348 52.325556 43.066874, 4.940493 52.325678 43.066662, 4.941875 52.326153 43.065847, 4.943831 52.326823 43.064697, 4.944717 52.32713 43.06417, 4.946836 52.327855 43.062924, 4.947658 52.328139 43.062437, 4.948207 52.327534 43.063501, 4.948936 52.326737 43.064904, 4.949832 52.32575 43.06664, 4.950753 52.324747 43.068403, 4.952618 52.32271 43.071986, 4.952676 52.322644 43.072101, 4.953426 52.322899 43.071664, 4.953746 52.323012 43.071468, 4.955 52.323444 43.070725, 4.954984 52.323463 43.070692, 4.955025 52.323478 43.070667, 4.955043 52.323459 43.0707, 4.955173 52.323502 43.070627, 4.956752 52.324045 43.069692, 4.959333 52.321219 43.074659, 4.963354 52.316826 43.082373, 4.965176 52.314817 43.0859, 4.967561 52.312216 43.090463, 4.971418 52.307995 43.097865, 4.955399 52.302495 43.107313, 4.955746 52.302097 43.108012, 4.956097 52.30173 43.108656, 4.958442 52.299186 43.113114, 4.959315 52.298211 43.114822, 4.95958 52.298016 43.115164, 4.960175 52.297353 43.116325, 4.961 52.296298 43.118171, 4.960956 52.296245 43.118264, 4.961156 52.296013 43.11867, 4.961933 52.295176 43.120135, 4.963189 52.29388 43.122404, 4.963668 52.293309 43.123403, 4.963959 52.293054 43.12385, 4.965843 52.291003 43.12744, 4.966016 52.290859 43.127691, 4.966285 52.290463 43.128383, 4.969306 52.287129 43.134214, 4.969742 52.286614 43.135113, 4.970002 52.286367 43.135545, 4.97184 52.28436 43.139053)))",POINT (4.951580312918413 52.30361761717442)
1,Amsterdam,Bijlmer-Oost,316.6928571428571,940.17,212.77999999999997,"MULTIPOLYGON Z (((4.991669 52.324436 43.069286, 4.991756 52.324289 43.069544, 4.991828 52.324175 43.069746, 4.991894 52.324077 43.069917, 4.991952 52.323996 43.070058, 4.992036 52.32387 43.07028, 4.992109 52.323767 43.070461, 4.99217 52.323706 43.070568, 4.992597 52.323135 43.071567, 4.993457 52.32195 43.073645, 4.994212 52.321029 43.075261, 4.99435 52.320829 43.075611, 4.994392 52.320774 43.075707, 4.994407 52.32076 43.075732, 4.994621 52.320511 43.076169, 4.994822 52.320267 43.076596, 4.994834 52.320241 43.076642, 4.994884 52.320184 43.076741, 4.995243 52.319674 43.077635, 4.99541 52.319446 43.078034, 4.995604 52.31921 43.078448, 4.995819 52.318968 43.078872, 4.996035 52.318706 43.079331, 4.99612 52.318579 43.079554, 4.996189 52.318501 43.079691, 4.996431 52.318201 43.080215, 4.996455 52.318169 43.080272, 4.996719 52.317849 43.080832, 4.996734 52.317824 43.080876, 4.996914 52.317652 43.081178, 4.996334 52.317348 43.081706, 4.995533 52.316932 43.082428, 4.995051 52.31669 43.082847, 4.994432 52.316389 43.08337, 4.994223 52.316289 43.083543, 4.993805 52.316093 43.083884, 4.993385 52.315898 43.084223, 4.992748 52.31561 43.084722, 4.99232 52.31542 43.08505, 4.991889 52.315234 43.085373, 4.991456 52.315049 43.085694, 4.991135 52.314914 43.085927, 4.990612 52.314698 43.086301, 4.990086 52.314486 43.086668, 4.989555 52.314278 43.087029, 4.989129 52.314114 43.087313, 4.988382 52.313833 43.087797, 4.988081 52.313724 43.087987, 4.987629 52.31356 43.088269, 4.986869 52.313294 43.088729, 4.98641 52.313138 43.088998, 4.986101 52.313036 43.089176, 4.984607 52.312522 43.090063, 4.978672 52.310487 43.093572, 4.971418 52.307995 43.097865, 4.967561 52.312216 43.090463, 4.965176 52.314817 43.0859, 4.963354 52.316826 43.082373, 4.959333 52.321219 43.074659, 4.956752 52.324045 43.069692, 4.957535 52.324319 43.06922, 4.961027 52.325519 43.067155, 4.962509 52.326036 43.066265, 4.964042 52.326555 43.06537, 4.967542 52.327758 43.063297, 4.968461 52.327221 43.064244, 4.96887 52.326984 43.064662, 4.96921 52.326783 43.065017, 4.969567 52.326547 43.065433, 4.969609 52.326518 43.065485, 4.970255 52.326169 43.066099, 4.970403 52.326252 43.065957, 4.970501 52.326302 43.065869, 4.970712 52.326406 43.06569, 4.970824 52.326465 43.065586, 4.97086 52.326486 43.06555, 4.970954 52.326544 43.06545, 4.971059 52.326616 43.065324, 4.971088 52.326639 43.065285, 4.971142 52.326686 43.065203, 4.971172 52.326716 43.06515, 4.97122 52.326771 43.065056, 4.971313 52.326887 43.064853, 4.971364 52.326958 43.064729, 4.971808 52.327473 43.063832, 4.972153 52.327716 43.06341, 4.973415 52.328474 43.062093, 4.974025 52.328907 43.061341, 4.974507 52.329327 43.060609, 4.974825 52.329701 43.059958, 4.975003 52.329977 43.059475, 4.975307 52.330562 43.058455, 4.975635 52.330607 43.058378, 4.975962 52.330636 43.05833, 4.976343 52.33065 43.058309, 4.977136 52.330642 43.058328, 4.977947 52.33116 43.057427, 4.978346 52.331077 43.057576, 4.978399 52.331074 43.057582, 4.978599 52.331065 43.057598, 4.979799 52.331003 43.057716, 4.98051 52.330783 43.058107, 4.980683 52.330761 43.058147, 4.980912 52.330762 43.058146, 4.981135 52.33077 43.058133, 4.98165 52.330805 43.058076, 4.982071 52.330803 43.058083, 4.98252 52.330804 43.058085, 4.983082 52.330768 43.058151, 4.983355 52.330747 43.05819, 4.983675 52.330709 43.058259, 4.983966 52.330667 43.058335, 4.984166 52.330625 43.058409, 4.984476 52.330564 43.058518, 4.984789 52.330481 43.058666, 4.984947 52.330428 43.058759, 4.985098 52.330363 43.058874, 4.985302 52.330259 43.059058, 4.985498 52.330144 43.059261, 4.986039 52.329811 43.059847, 4.986368 52.329599 43.06022, 4.986526 52.329486 43.06042, 4.986636 52.329413 43.060547, 4.987182 52.329 43.061274, 4.987287 52.328936 43.061386, 4.987372 52.328885 43.061476, 4.987648 52.328729 43.061751, 4.988751 52.328154 43.062765, 4.988916 52.328065 43.062922, 4.989054 52.327981 43.06307, 4.989224 52.327863 43.063276, 4.98942 52.327714 43.063539, 4.989555 52.327595 43.063748, 4.98965 52.327507 43.063902, 4.990477 52.326643 43.06542, 4.990717 52.326378 43.065884, 4.99079 52.326283 43.066051, 4.990857 52.326187 43.066219, 4.990911 52.326102 43.066368, 4.990961 52.326016 43.066519, 4.991007 52.325929 43.066672, 4.991055 52.325828 43.066848, 4.991165 52.325565 43.06731, 4.991436 52.324935 43.068414, 4.991614 52.324538 43.069109, 4.991669 52.324436 43.069286)))",POINT (4.977317197358368 52.32027900145293)
2,Amsterdam,Bos en Lommer,505.53148936170203,608.2665625,286.36333333333334,"MULTIPOLYGON Z (((4.864957 52.388965 42.954328, 4.864924 52.388659 42.954867, 4.864843 52.388644 42.954893, 4.864843 52.388612 42.954948, 4.86491 52.388056 42.95593, 4.863184 52.388027 42.955948, 4.863284 52.387773 42.956398, 4.863303 52.3877 42.956526, 4.863388 52.387456 42.956958, 4.863499 52.387176 42.957456, 4.86369 52.386741 42.958225, 4.863874 52.386367 42.95889, 4.864035 52.385921 42.959679, 4.864259 52.385963 42.959609, 4.864587 52.38603 42.959497, 4.864596 52.385649 42.960169, 4.864611 52.385551 42.960342, 4.864619 52.385458 42.960505, 4.860667 52.385392 42.960543, 4.860697 52.38474 42.961694, 4.860697 52.384629 42.961889, 4.860705 52.384514 42.962093, 4.860721 52.3844 42.962293, 4.860739 52.384324 42.962428, 4.86076 52.384245 42.962568, 4.860789 52.384158 42.962722, 4.860806 52.384115 42.962798, 4.860848 52.384016 42.962973, 4.860875 52.383963 42.963066, 4.860907 52.383903 42.963173, 4.860965 52.383805 42.963348, 4.861165 52.383531 42.963833, 4.861258 52.383398 42.964071, 4.861391 52.383197 42.964427, 4.861515 52.382996 42.964785, 4.861614 52.382823 42.965092, 4.861709 52.382649 42.9654, 4.861799 52.382469 42.965718, 4.861917 52.382216 42.966166, 4.862621 52.380392 42.969394, 4.864433 52.375411 42.978202, 4.862862 52.375197 42.978549, 4.862066 52.37509 42.978721, 4.861505 52.37503 42.978816, 4.860452 52.374912 42.979002, 4.859892 52.374817 42.979158, 4.859744 52.374789 42.979204, 4.85947 52.374752 42.979264, 4.858697 52.374663 42.979405, 4.858447 52.374646 42.97943, 4.857686 52.374597 42.9795, 4.855563 52.374356 42.979882, 4.855129 52.374298 42.979974, 4.855069 52.374289 42.979989, 4.854947 52.374265 42.980029, 4.85487 52.374246 42.980061, 4.854782 52.37422 42.980104, 4.854722 52.3742 42.980138, 4.85465 52.374173 42.980185, 4.854506 52.374112 42.980289, 4.853261 52.373599 42.981167, 4.853142 52.373554 42.981243, 4.853057 52.373527 42.981289, 4.85292 52.373489 42.981352, 4.852833 52.373472 42.981381, 4.852411 52.3734 42.981499, 4.851117 52.373171 42.981875, 4.850603 52.373069 42.982044, 4.849872 52.372919 42.982292, 4.849308 52.372813 42.982467, 4.847778 52.372557 42.982884, 4.847119 52.37244 42.983077, 4.846779 52.37241 42.983123, 4.846717 52.372405 42.98313, 4.846608 52.372394 42.983147, 4.846446 52.372373 42.983181, 4.846362 52.372359 42.983204, 4.84628 52.372342 42.983231, 4.846172 52.372314 42.983279, 4.846079 52.372294 42.983313, 4.845914 52.372267 42.983356, 4.84578 52.372252 42.98338, 4.845662 52.37224 42.983397, 4.845549 52.372231 42.983411, 4.845352 52.372217 42.983431, 4.845075 52.372204 42.983448, 4.844388 52.37219 42.983459, 4.843032 52.372213 42.983388, 4.842596 52.372221 42.983365, 4.842132 52.372239 42.983324, 4.841654 52.372254 42.983285, 4.841482 52.372258 42.983275, 4.841354 52.372263 42.983264, 4.841185 52.372272 42.983244, 4.841013 52.372284 42.983219, 4.840856 52.372298 42.98319, 4.840597 52.372328 42.983133, 4.840427 52.372352 42.983086, 4.835332 52.373151 42.981567, 4.83542 52.373361 42.981199, 4.835435 52.373359 42.981203, 4.835472 52.373449 42.981045, 4.835486 52.373449 42.981045, 4.835686 52.373931 42.980202, 4.836433 52.375709 42.977088, 4.836694 52.37635 42.975965, 4.836857 52.376737 42.975288, 4.836864 52.37674 42.975282, 4.837319 52.377832 42.97337, 4.837457 52.378166 42.972785, 4.837457 52.37819 42.972742, 4.837608 52.37854 42.97213, 4.837625 52.378537 42.972135, 4.837653 52.378604 42.972018, 4.837646 52.378605 42.972017, 4.837676 52.378675 42.971894, 4.837639 52.37867 42.971901, 4.837765 52.378972 42.971372, 4.837805 52.379066 42.971207, 4.837816 52.379064 42.971212, 4.837848 52.379138 42.971081, 4.837867 52.379135 42.971087, 4.837871 52.379142 42.971075, 4.837948 52.379338 42.970732, 4.838109 52.379716 42.97007, 4.838095 52.379718 42.970065, 4.838196 52.379963 42.969635, 4.838202 52.379976 42.969613, 4.838218 52.379973 42.969618, 4.838306 52.380181 42.969254, 4.83829 52.380184 42.969249, 4.838436 52.380532 42.968638, 4.83844 52.380542 42.968621, 4.838455 52.38054 42.968626, 4.83854 52.380745 42.968266, 4.838523 52.380748 42.968261, 4.838671 52.3811 42.967644, 4.838687 52.381097 42.967649, 4.838769 52.381285 42.967319, 4.838776 52.381304 42.967286, 4.838758 52.381308 42.967279, 4.838891 52.381622 42.966729, 4.838908 52.381619 42.966734, 4.838938 52.381689 42.966612, 4.838916 52.381692 42.966605, 4.838962 52.381793 42.966429, 4.838943 52.381797 42.966422, 4.83908 52.382121 42.965854, 4.839092 52.382119 42.965857, 4.839124 52.382198 42.965718, 4.839132 52.382197 42.965722, 4.839135 52.382204 42.965709, 4.839139 52.382235 42.965654, 4.839191 52.382379 42.965401, 4.839259 52.382593 42.965027, 4.839272 52.382591 42.96503, 4.839299 52.382694 42.964848, 4.83929 52.382695 42.964846, 4.839318 52.382815 42.964636, 4.839368 52.383059 42.964208, 4.839381 52.383058 42.964209, 4.839399 52.383164 42.964023, 4.839384 52.383165 42.964021, 4.839434 52.383558 42.963329, 4.839447 52.383557 42.963331, 4.839455 52.383628 42.963206, 4.839439 52.383628 42.963206, 4.839448 52.383718 42.963048, 4.83945 52.383797 42.962908, 4.839446 52.384 42.96255, 4.839441 52.384041 42.962479, 4.839454 52.384042 42.962478, 4.839426 52.384335 42.961959, 4.839413 52.38443 42.961793, 4.839439 52.38443 42.961793, 4.839411 52.384586 42.961517, 4.839355 52.384586 42.961516, 4.839287 52.384889 42.96098, 4.839251 52.385016 42.960756, 4.83983 52.385034 42.960737, 4.840874 52.38505 42.960731, 4.842088 52.385079 42.960707, 4.843288 52.385099 42.960698, 4.843927 52.385087 42.960733, 4.844573 52.385101 42.960722, 4.844807 52.385106 42.960718, 4.844805 52.385136 42.960666, 4.844806 52.38514 42.960658, 4.844805 52.385144 42.960652, 4.844792 52.385144 42.960652, 4.844727 52.386382 42.958467, 4.844755 52.38692 42.957519, 4.84475 52.387123 42.957162, 4.844742 52.387263 42.956915, 4.844697 52.388036 42.95555, 4.84468 52.388261 42.955153, 4.844667 52.388487 42.954753, 4.844658 52.388755 42.954281, 4.844683 52.388754 42.954283, 4.844681 52.388918 42.953994, 4.845512 52.388923 42.954004, 4.845852 52.388919 42.954018, 4.847233 52.388879 42.954118, 4.847231 52.388922 42.954043, 4.847444 52.388926 42.954039, 4.847444 52.388898 42.954089, 4.849917 52.388877 42.954178, 4.849918 52.388917 42.954109, 4.850159 52.388913 42.95412, 4.850648 52.388913 42.954131, 4.850889 52.388917 42.954129, 4.850891 52.388879 42.954196, 4.853658 52.388891 42.954231, 4.855452 52.388906 42.954243, 4.859165 52.388931 42.954273, 4.861816 52.388951 42.954291, 4.861819 52.388977 42.954245, 4.861929 52.388976 42.95425, 4.862083 52.388977 42.954252, 4.862082 52.388952 42.954294, 4.863664 52.388965 42.954304, 4.864572 52.388966 42.954319, 4.864751 52.388971 42.954315, 4.864957 52.388965 42.954328)))",POINT (4.8505151024883615 52.38049842807568)
